Id_Curso;Disponibilidad;Fecha Creacion;Fecha Publicacion;Duracion;Origen;Idioma;Contenido;Tipo Curso;Costo;Encargado;Id Categoria ;Experto ;Titulo;Descripcion;Proveedor;Proposito formacion;Area de conocimiento ;Tipo contenido 
CLS_SA_007_0286;Y;;;;;;;VIRTUAL;;;SA_007;;Introducción a SEGA - Externo;;;;;
CLS_SA_006_0001;Y;;;;;;;VIRTUAL;;;SA_006;;Pautas de relacionamiento para la Contratación de Servicios;;;;;
CLS_SA_007_0164;Y;;;;;;;VIRTUAL;;;SA_007;;Fundamentos de aire acondicionado - Externo;;;;;
CEM_SA_003_0100;Y;;;;;;;VIRTUAL;;;SA_003;;EPP avanzado;;;;;
SUM_SA_015_0047;Y;;;;;;;VIRTUAL;;;SA_015;;Gestión del tiempo con técnicas ágiles;;;;;
CLS_SA_007_0246;Y;;;;;;;PRES;;;SA_007;;Marketing Digital;;;;;
CLS_SA_003_0012;Y;;;;;;;VIRTUAL;;;SA_003;;Divulgación del modelo de gestión de contratistas;;;;;
CLS_SA_003_0050;Y;;;;;;;VIRTUAL;;;SA_003;;Evacuación y Rescate;;;;;
UBITS_0011;Y;;;;;;;VIRTUAL;;;SA_002;;Innovación disruptiva;;;;;
UBITS_0234;Y;;;;;;;VIRTUAL;;;SA_001;;Empoderamiento Celsia;;;;;
CEM_SA_003_0237;Y;;;;;;;VIRTUAL;;;SA_003;;Primeros auxilios - Externo;;;;;
CLS_SA_003_0033;Y;;;;;;;VIRTUAL;;;SA_003;;Manejo de emergencias: Control del fuego.;;;;;
CLS_SA_003_0029;Y;;;;;;;VIRTUAL;;;SA_003;;Cuido tu vida y la mía en la vía Prevención del consumo de tabaco, alcohol y sustancias psicoactivas;;;;;
CEM_SA_001_0004;Y;;;;;;;VIRTUAL;;;SA_001;;Administración efectiva del tiempo;;;;;
CEM_SA_005_0005;Y;;;;;;;VIRTUAL;;;SA_005;;Excel Básico – Parte 3;;;;;
CEM_SA_005_0004;Y;;;;;;;VIRTUAL;;;SA_005;;Excel Básico – Parte 2;;;;;
SUM_SA_015_0045;Y;;;;;;;VIRTUAL;;;SA_015;;Liderazgo Ágil;;;;;
CLS_SA_005_0035;Y;;;;;;;VIRTUAL;;;SA_005;;Visualización de datos Power BI;;;;;
CLS_SA_005_0042;Y;;;;;;;VIRTUAL;;;SA_005;;Analítica y visualización de datos Power BI - Externo;;;;;
CLS_SA_004_0006;Y;;;;;;;PRES;;;SA_004;;Diplomado NIIF;;;;;
CLS_SA_007_0154;Y;;;;;;;PRES;;;SA_007;;Teller Integral en Oralidad Avanzada y Presentaciones E Intervenciones Ante Publicos de Alto Perfil;;;;;
CLS_SA_003_0021;Y;;;;;;;VIRTUAL;;;SA_003;;Taller Riesgo Eléctrico - Externo;;;;;
CLS_SA_007_0044;Y;;;;;;;VIRTUAL;;;SA_007;;Formaciones Recurrentes Energia y Hogares - Externo;;;;;
CLS_SA_007_0247;Y;;;;;;;PRES;;;SA_007;;Smart Celsia Energía y hogares;;;;;
CLS_SA_007_0069;Y;;;;;;;PRES;;;SA_007;;Presentaciones para hablar en público;;;;;
CLS_SA_007_0136;Y;;;;;;;VIRTUAL;;;SA_007;;Gestión de ventas - Externo;;;;;
CLS_SA_007_0048;Y;;;;;;;VIRTUAL;;;SA_007;;Mercado de Energía Mayorista - Externo;;;;;
CLS_SA_007_0047;Y;;;;;;;VIRTUAL;;;SA_007;;Procesos de ventas nuevos Negocios - Externo;;;;;
CLS_SA_007_0237;Y;;;;;;;VIRTUAL;;;SA_007;;Ventas (ciudades, empresas, hogares);;;;;
CLS_SA_004_0010;Y;;;;;;;VIRTUAL;;;SA_004;;Masterclass Finanzas para no financieros - Externo;;;;;
CLS_SA_002_0067;Y;;;;;;;PRES;;;SA_002;;Actualización manual debida diligencia - Donaciones y patrocinios;;;;;
GRA_SA_004_0019;Y;;;;;;;PRES;;;SA_004;;Finance Program Opening Event - Conference by Alex Edmans;;;;;
CLS_SA_007_0151;Y;;;;;;;PRES;;;SA_007;;Microsoft Project Topicos Avanzados;;;;;
GRA_SA_001_0027;Y;;;;;;;PRES;;;SA_001;;Encuentro de Abogados 2019;;;;;
CLS_SA_002_0062;Y;;;;;;;PRES;;;SA_002;;Sensibilización debida diligencia;;;;;
CLS_SA_002_0050;Y;;;;;;;VIRTUAL;;;SA_002;;El Poder de tu Decisión - Celsia - Externo;;;;;
CLS_SA_007_0175;Y;;;;;;;VIRTUAL;;;SA_007;;Módulo 5: Causales y procedimiento para la suspensión. Terminación y corte del servicio - Externo;;;;;
CLS_SA_007_0239;Y;;;;;;;VIRTUAL;;;SA_007;;Cadena de abastecimiento;;;;;
CLS_SA_007_0039;Y;;;;;;;VIRTUAL;;;SA_007;;Kit de Herramientas para la simplificación de procesos;;;;;
SUM_SA_006_0031;Y;;;;;;;VIRTUAL;;;SA_006;;Entrenamiento Ariba - Módulo 1. Sourcing;;;;;
SUM_SA_003_0038;Y;;;;;;;VIRTUAL;;;SA_003;;ESTAR EN FORMA PARA TRABAJAR Y PARA VIVIR:  Autogestión del sueño y la fatiga.;;;;;
SUM_SA_004_0003;Y;;;;;;;VIRTUAL;;;SA_004;;Pagos al exterior;;;;;
SUM_SA_012_0022;Y;;;;;;;VIRTUAL;;;SA_012;;The current reality of studies - External;;;;;
STRUCTURALIA_1222;Y;;;;;;;VIRTUAL;;;SA_005;;Introducción a la Transformación Digital y las nuevas tecnologías. Oportunidades y retos;;;;;
UBITS_0024;Y;;;;;;;VIRTUAL;;;SA_002;;Introducción al Design Thinking;;;;;
UBITS_0069;Y;;;;;;;VIRTUAL;;;SA_001;;Una mente minimalista como base del bienestar;;;;;
UBITS_0031;Y;;;;;;;VIRTUAL;;;SA_002;;Design thinking;;;;;
UBITS_0014;Y;;;;;;;VIRTUAL;;;SA_001;;Accountability para el desarrollo personal;;;;;
UBITS_0105;Y;;;;;;;VIRTUAL;;;SA_002;;¿Cómo formular un plan de trabajo y su seguimiento?;;;;;
SUM_SA_005_0107;Y;;;;;;;VIRTUAL;;;SA_005;;Introducción a Excel y conceptos básicos;;;;;
SUM_SA_005_0108;Y;;;;;;;VIRTUAL;;;SA_005;;Operaciones fundamentales;;;;;
SUM_SA_005_0110;Y;;;;;;;VIRTUAL;;;SA_005;;Hipervínculos y comentarios;;;;;
SUM_SA_005_0111;Y;;;;;;;VIRTUAL;;;SA_005;;Operaciones con hojas y ventanas;;;;;
SUM_SA_005_0113;Y;;;;;;;VIRTUAL;;;SA_005;;Atajos de teclado;;;;;
SUM_SA_005_0112;Y;;;;;;;VIRTUAL;;;SA_005;;Dividir e inmovilizar páneles;;;;;
SUM_SA_005_0114;Y;;;;;;;VIRTUAL;;;SA_005;;Formatos numéricos;;;;;
SUM_SA_005_0115;Y;;;;;;;VIRTUAL;;;SA_005;;Formatos con función TEXTO;;;;;
SUM_SA_005_0116;Y;;;;;;;VIRTUAL;;;SA_005;;Formatos de alineación;;;;;
SUM_SA_005_0117;Y;;;;;;;VIRTUAL;;;SA_005;;Formas e imágenes;;;;;
SUM_SA_005_0118;Y;;;;;;;VIRTUAL;;;SA_005;;Copiar formato;;;;;
SUM_SA_005_0119;Y;;;;;;;VIRTUAL;;;SA_005;;Formatos condicionales;;;;;
SUM_SA_005_0120;Y;;;;;;;VIRTUAL;;;SA_005;;Fórmulas y funciones básicas;;;;;
SUM_SA_005_0121;Y;;;;;;;VIRTUAL;;;SA_005;;Referencia de celdas;;;;;
SUM_SA_005_0122;Y;;;;;;;VIRTUAL;;;SA_005;;Ejemplos de referencias;;;;;
SUM_SA_005_0123;Y;;;;;;;VIRTUAL;;;SA_005;;Caso práctico de funciones;;;;;
SUM_SA_005_0124;Y;;;;;;;VIRTUAL;;;SA_005;;Asistente de funciones;;;;;
SUM_SA_005_0125;Y;;;;;;;VIRTUAL;;;SA_005;;Funciones para redondear;;;;;
SUM_SA_005_0126;Y;;;;;;;VIRTUAL;;;SA_005;;Funciones de estadística básica;;;;;
SUM_SA_005_0127;Y;;;;;;;VIRTUAL;;;SA_005;;Función transponer;;;;;
SUM_SA_005_0128;Y;;;;;;;VIRTUAL;;;SA_005;;Opciones de impresión;;;;;
SUM_SA_005_0129;Y;;;;;;;VIRTUAL;;;SA_005;;Búsqueda y reemplazo;;;;;
SUM_SA_005_0130;Y;;;;;;;VIRTUAL;;;SA_005;;Ordenar datos;;;;;
STRUCTURALIA_14186;Y;;;;;;;VIRTUAL;;;SA_005;;ArcGIS v15.12;;;;;
CLS_SA_003_0061;Y;;;;;;;VIRTUAL;;;SA_003;;Conversatorio con Claudia Palacios - Externo;;;;;
CLS_SA_007_0254;Y;;;;;;;PRES;;;SA_007;;Entrenamiento en Python Básico;;;;;
CLS_SA_005_0040;Y;;;;;;;VIRTUAL;;;SA_005;;Capacitación Proyecto MGO - Externo;;;;;
SUM_SA_012_0019;Y;;;;;;;VIRTUAL;;;SA_012;;Julio- Septiembre - EF - Externo;;;;;
SUM_SA_012_0020;Y;;;;;;;VIRTUAL;;;SA_012;;Octubre- Diciembre - EF - Externo;;;;;
UBITS_0007;Y;;;;;;;VIRTUAL;;;SA_001;;¿Cómo desarrollar el sentido del compromiso?;;;;;
UBITS_0145;Y;;;;;;;VIRTUAL;;;SA_001;;Crea una estrategia ganadora para lograr los resultados;;;;;
UBITS_0004;Y;;;;;;;VIRTUAL;;;SA_001;;Cómo ser 100% proactivo;;;;;
UBITS_0154;Y;;;;;;;VIRTUAL;;;SA_001;;Organizaciones líquidas como ventaja competitiva;;;;;
UBITS_0084;Y;;;;;;;VIRTUAL;;;SA_001;;VUCA: prácticas emergentes para un mundo caótico;;;;;
CLS_SA_007_0056;Y;;;;;;;VIRTUAL;;;SA_007;;Procesos de Inspección - Externo;;;;;
CLS_SA_007_0174;Y;;;;;;;VIRTUAL;;;SA_007;;Módulo 4: Consumos dejados de facturar - Externo;;;;;
CLS_SA_007_0173;Y;;;;;;;VIRTUAL;;;SA_007;;Módulo 3: Facturación y determinación del consumo - Externo;;;;;
CLS_SA_006_0003;Y;;;;;;;VIRTUAL;;;SA_006;;Protocolo de comunicaciones operativas;;;;;
CLS_SA_007_0293;Y;;;;;;;PRES;;;SA_007;;Field Client;;;;;
CLS_SA_007_0234;Y;;;;;;;VIRTUAL;;;SA_007;;Operación activos eléctricos;;;;;
SUM_SA_005_0144;Y;;;;;;;VIRTUAL;;;SA_005;;Gráficos para agrupaciones;;;;;
SUM_SA_005_0145;Y;;;;;;;VIRTUAL;;;SA_005;;Gráficos para tendencias;;;;;
SUM_SA_005_0137;Y;;;;;;;VIRTUAL;;;SA_005;;Creación de Tablas;;;;;
SUM_SA_005_0139;Y;;;;;;;VIRTUAL;;;SA_005;;Validación de datos;;;;;
SUM_SA_005_0140;Y;;;;;;;VIRTUAL;;;SA_005;;Consolidar datos;;;;;
SUM_SA_005_0141;Y;;;;;;;VIRTUAL;;;SA_005;;Esquema y subtotales;;;;;
SUM_SA_005_0142;Y;;;;;;;VIRTUAL;;;SA_005;;Protección de archivos;;;;;
SUM_SA_005_0143;Y;;;;;;;VIRTUAL;;;SA_005;;Introducción a gráficos;;;;;
SUM_SA_005_0146;Y;;;;;;;VIRTUAL;;;SA_005;;Gráfico de dispersión;;;;;
SUM_SA_005_0147;Y;;;;;;;VIRTUAL;;;SA_005;;Gráfico de cotizaciones;;;;;
SUM_SA_005_0148;Y;;;;;;;VIRTUAL;;;SA_005;;Gráfico radical;;;;;
SUM_SA_005_0149;Y;;;;;;;VIRTUAL;;;SA_005;;Gráfico para jerarquías;;;;;
SUM_SA_005_0150;Y;;;;;;;VIRTUAL;;;SA_005;;Combinado, Pareto y Cascada;;;;;
SUM_SA_005_0151;Y;;;;;;;VIRTUAL;;;SA_005;;Gráfico de mapas;;;;;
SUM_SA_005_0152;Y;;;;;;;VIRTUAL;;;SA_005;;Función SI;;;;;
SUM_SA_005_0153;Y;;;;;;;VIRTUAL;;;SA_005;;Función SI - Y - O;;;;;
SUM_SA_005_0154;Y;;;;;;;VIRTUAL;;;SA_005;;Caso práctico de función SI;;;;;
SUM_SA_005_0155;Y;;;;;;;VIRTUAL;;;SA_005;;Función CONTAR.SI.CONJUNTO;;;;;
SUM_SA_005_0156;Y;;;;;;;VIRTUAL;;;SA_005;;Función SUMAR.SI.CONJUNTO;;;;;
SUM_SA_005_0157;Y;;;;;;;VIRTUAL;;;SA_005;;Funciones de Texto 1;;;;;
SUM_SA_005_0158;Y;;;;;;;VIRTUAL;;;SA_005;;Funciones de Texto 2;;;;;
SUM_SA_005_0159;Y;;;;;;;VIRTUAL;;;SA_005;;Funciones fecha hora 1;;;;;
SUM_SA_005_0161;Y;;;;;;;VIRTUAL;;;SA_005;;BUSCARV y BUSCARH;;;;;
SUM_SA_005_0162;Y;;;;;;;VIRTUAL;;;SA_005;;BUSCARV y BUSCAR;;;;;
SUM_SA_005_0160;Y;;;;;;;VIRTUAL;;;SA_005;;Funciones fecha hora 2;;;;;
SUM_SA_005_0163;Y;;;;;;;VIRTUAL;;;SA_005;;Función COINCIDIR;;;;;
SUM_SA_005_0164;Y;;;;;;;VIRTUAL;;;SA_005;;INDICE y COINCIDIR;;;;;
SUM_SA_005_0165;Y;;;;;;;VIRTUAL;;;SA_005;;Auditoría de fórmulas;;;;;
SUM_SA_005_0166;Y;;;;;;;VIRTUAL;;;SA_005;;Introducción a tablas y gráficos dinámicos;;;;;
SUM_SA_005_0167;Y;;;;;;;VIRTUAL;;;SA_005;;Creación de tablas dinámicas;;;;;
SUM_SA_005_0168;Y;;;;;;;VIRTUAL;;;SA_005;;Diseño de tablas dinámicas;;;;;
SUM_SA_005_0169;Y;;;;;;;VIRTUAL;;;SA_005;;Ordenar y filtrar tablas dinámicas;;;;;
SUM_SA_005_0170;Y;;;;;;;VIRTUAL;;;SA_005;;Agrupar campos;;;;;
SUM_SA_005_0138;Y;;;;;;;VIRTUAL;;;SA_005;;Texto en columnas;;;;;
CLS_SA_007_0181;Y;;;;;;;VIRTUAL;;;SA_007;;Fundamentos Transición OR-OSD - Externo;;;;;
CLS_SA_003_0031;Y;;;;;;;VIRTUAL;;;SA_003;;Formacion Riesgo Biológico - Externo;;;;;
STRUCTURALIA_1143;Y;;;;;;;VIRTUAL;;;SA_003;;Principios del Ecuador (Basado en los Principios del Ecuador impulsados por el IFC y el Banco Mundial);;;;;
CLS_SA_003_0040;Y;;;;;;;VIRTUAL;;;SA_003;;El SGSA en Operación y Mantenimiento T&D – Actualización 2021 - Externo;;;;;
CLS_SA_003_0024;Y;;;;;;;VIRTUAL;;;SA_003;;Formación Gestión Jurídica de Consultas Previas - Externo;;;;;
CEM_SA_009_0246;Y;;;;;;;VIRTUAL;;;SA_009;;Como se hace el concreto;;;;;
SUM_SA_005_0023;Y;;;;;;;PRES;;;SA_005;;Colaboración y productividad. Teams y herramientas moviles;;;;;
SUM_SA_005_0133;Y;;;;;;;VIRTUAL;;;SA_005;;Tips esenciales de Excel 1;;;;;
SUM_SA_005_0134;Y;;;;;;;VIRTUAL;;;SA_005;;Tips esenciales de Excel 2;;;;;
SUM_SA_005_0135;Y;;;;;;;VIRTUAL;;;SA_005;;Introducción Excel Online;;;;;
SUM_SA_005_0131;Y;;;;;;;VIRTUAL;;;SA_005;;Quitar duplicados;;;;;
SUM_SA_005_0132;Y;;;;;;;VIRTUAL;;;SA_005;;Filtrar rango de datos;;;;;
SUM_SA_005_0136;Y;;;;;;;VIRTUAL;;;SA_005;;Compartición de archivos;;;;;
STRUCTURALIA_1211;Y;;;;;;;VIRTUAL;;;SA_005;;Drones. Navegación aérea;;;;;
GRA_SA_004_0017;Y;;;;;;;PRES;;;SA_004;;Finance Program opening event - Conference by Shehzad L. Mian;;;;;
CLS_SA_007_0171;Y;;;;;;;VIRTUAL;;;SA_007;;Módulo 1: Objeto, duración, derechos y obligaciones, disposiciones finales - Externo;;;;;
CLS_SA_007_0128;Y;;;;;;;VIRTUAL;;;SA_007;;Gestión cobranza, pagos y financiaciones - Externo;;;;;
CLS_SA_007_0079;Y;;;;;;;VIRTUAL;;;SA_007;;Entrenamiento en el Rol Celsia - Externo;;;;;
CLS_SA_005_0064;Y;;;;;;;VIRTUAL;;;SA_005;;Herramientas de simplificación - Externo;;;;;
CLS_SA_007_0162;Y;;;;;;;VIRTUAL;;;SA_007;;Taller WOW: Experiencia del servicio - Externo;;;;;
CLS_SA_007_0108;Y;;;;;;;VIRTUAL;;;SA_007;;Teoría de lo Increíble - Externo;;;;;
CLS_SA_007_0042;Y;;;;;;;VIRTUAL;;;SA_007;;Protocolos y medidas de promoción, control y prevención para un regreso seguro al trabajo - Externo;;;;;
SUM_SA_002_0013;Y;;;;;;;VIRTUAL;;;SA_002;;Metodología de Gestión de Riesgos;;;;;
CEM_SA_005_0006;Y;;;;;;;VIRTUAL;;;SA_005;;Excel Intermedio – Parte 1;;;;;
CEM_SA_005_0007;Y;;;;;;;VIRTUAL;;;SA_005;;Excel Intermedio – Parte 2;;;;;
CEM_SA_005_0008;Y;;;;;;;VIRTUAL;;;SA_005;;Excel Intermedio – Parte 3;;;;;
GRA_SA_001_0001;Y;;;;;;;VIRTUAL;;;SA_001;;Tip’s para una Retroalimentación Efectiva;;;;;
STRUCTURALIA_1104;Y;;;;;;;VIRTUAL;;;SA_007;;Mercado eléctrico y marcos regulatorios;;;;;
STRUCTURALIA_1134;Y;;;;;;;VIRTUAL;;;SA_001;;Habilidades Directivas: Liderazgo,  gestión del tiempo, negociación;;;;;
STRUCTURALIA_1221;Y;;;;;;;VIRTUAL;;;SA_005;;Gestión de la innovación;;;;;
STRUCTURALIA_14017;Y;;;;;;;VIRTUAL;;;SA_005;;POWER BI. Herramienta de visualización de datos para la toma de decisiones;;;;;
SUM_SA_012_0018;Y;;;;;;;VIRTUAL;;;SA_012;;Abril- Junio - EF - Externo;;;;;
CLS_SA_003_0072;Y;;;;;;;VIRTUAL;;;SA_003;;Entrenamiento Gestión Integral de Residuos - Externo;;;;;
CLS_SA_003_0065;Y;;;;;;;PRES;;;SA_003;;Entrenamiento Gestión Integral de Residuos - Externo;;;;;
CEM_SA_003_0048;Y;;;;;;;VIRTUAL;;;SA_003;;Ergonomía para el trabajo - Externo;;;;;
CLS_SA_007_0002;Y;;;;;;;VIRTUAL;;;SA_007;;Modulo 1 - Protecciones Eléctricas de un Generador;;;;;
CEM_SA_001_0004;Y;;;;;;;VIRTUAL;;;SA_001;;Clínica del tiempo;;;;;
STRUCTURALIA_1080;Y;;;;;;;VIRTUAL;;;SA_007;;Líneas de transporte de energía eléctrica;;;;;
ODI_SA_003_0009;Y;;;;;;;PRES;;;SA_003;;Curso básico administrativo alturas;;;;;
CLS_SA_007_0035;N;;;;;;;VIRTUAL;;;SA_007;;Eficiencia Energética;;;;;
CLS_SA_002_0043;N;;;;;;;VIRTUAL;;;SA_002;;El Poder de tu decisión Celsia;;;;;
CLS_SA_002_0035;N;;;;;;;VIRTUAL;;;SA_002;;Somos Referentes;;;;;
CLS_SA_002_0034;N;;;;;;;VIRTUAL;;;SA_002;;Experiencia de Servicio en Celsia;;;;;
CLS_SA_007_0186;N;;;;;;;PRES;;;SA_007;;Field+Consulta Sales+Social;;;;;
CLS_SA_002_0007;N;;;;;;;VIRTUAL;;;SA_002;;Gestión del desempeño;;;;;
CLS_SA_005_0027;N;;;;;;;VIRTUAL;;;SA_005;;Ciberseguridad;;;;;
CLS_SA_003_0007;N;;;;;;;VIRTUAL;;;SA_003;;Conectados con la buena energía ante el COVID-19  Módulo 1;;;;;
CLS_SA_007_0120;N;;;;;;;VIRTUAL;;;SA_007;;Nuestro Retorno Consciente;;;;;
CLS_SA_003_0008;N;;;;;;;VIRTUAL;;;SA_003;;Conectados con la buena energía ante el COVID-19  Módulo 2;;;;;
CLS_SA_003_0009;N;;;;;;;VIRTUAL;;;SA_003;;Sistema de Gestión Yo Elijo Cuidarme;;;;;
CLS_SA_003_0001;N;;;;;;;VIRTUAL;;;SA_003;;Sistema de Gestión Organizacional (SGO);;;;;
CLS_SA_007_0223;N;;;;;;;VIRTUAL;;;SA_007;;Fans del Servicio;;;;;
CLS_SA_003_0004;N;;;;;;;VIRTUAL;;;SA_003;;Izaje;;;;;
CEM_SA_003_0390;N;;;;;;;VIRTUAL;;;SA_016;;Introducción a los Derechos Humanos;;;;;
CEM_SA_003_0392;N;;;;;;;VIRTUAL;;;SA_016;;¿Cómo gestionamos la Política de Derechos Humanos en Grupo Argos y sus filiales?;;;;;
CEM_SA_003_0391;N;;;;;;;VIRTUAL;;;SA_003;;Cumplimiento de los Derechos Humanos;;;;;
CEM_SA_003_0393;N;;;;;;;VIRTUAL;;;SA_016;;Valida tus aprendizajes en Derechos humanos;;;;;
CLS_SA_001_0024;N;;;;;;;VIRTUAL;;;SA_001;;Presentaciones efectivas ;;;;;
CEM_SA_003_0048;N;;;;;;;PRES;;;SA_003;;Izaje y movilización de carga;;;;;
SUM_SA_005_0035;N;;;;;;;VIRTUAL;;;SA_005;;Entrenamiento SSFF - Reclutamiento rol empleados;;;;;
CEM_SA_003_0174;N;;;;;;;VIRTUAL;;;SA_003;;Trabajo en alturas - Básico;;;;;
CLS_SA_002_0010;N;;;;;;;VIRTUAL;;;SA_002;;Servicio al cliente;;;;;
CLS_SA_002_0019;N;;;;;;;VIRTUAL;;;SA_002;;Comprometidos - Celsia;;;;;
CLS_SA_001_0023;N;;;;;;;VIRTUAL;;;SA_001;;Nuestra cultura - Celsia;;;;;
CLS_SA_002_0032;N;;;;;;;VIRTUAL;;;SA_002;;Comprometidos Celsia;;;;;
CLS_SA_007_0025;N;;;;;;;VIRTUAL;;;SA_007;;Energía Solar Fotovoltaica;;;;;
CLS_SA_003_0016;N;;;;;;;VIRTUAL;;;SA_003;;Programa Mindfulness de Cultura Celsia;;;;;
CLS_SA_003_0012;N;;;;;;;VIRTUAL;;;SA_003;;Divulgación del modelo de gestión de contratistas;;;;;
CLS_SA_003_0026;N;;;;;;;VIRTUAL;;;SA_003;;Formaciones Recurrentes Sociambiental T&D;;;;;
CLS_SA_003_0008;N;;;;;;;PRES;;;SA_003;;Riesgo Eléctrico;;;;;
CLS_SA_007_0078;N;;;;;;;VIRTUAL;;;SA_007;;Experiencia del cliente - Un análisis internacional de experiencias desde la perspectiva Veronorte - Externo;;;;;
CLS_SA_007_0043;N;;;;;;;VIRTUAL;;;SA_007;;Formaciones Recurrentes Ciudades y Empresas - Externo;;;;;
CLS_SA_007_0080;N;;;;;;;VIRTUAL;;;SA_007;;Socialización de la gestión de proyectos en el equipo de TyD - Externo;;;;;
CEM_SA_003_0182;N;;;;;;;PRES;;;SA_003;;Hazard Communication;;;;;
CLS_SA_003_0062;N;;;;;;;VIRTUAL;;;SA_003;;Movilidad Segura;;;;;
CLS_SA_002_0067;N;;;;;;;VIRTUAL;;;SA_002;;Soy ágil;;;;;
CLS_SA_003_0067;N;;;;;;;VIRTUAL;;;SA_003;;Somos complemento;;;;;
CLS_SA_007_0267;N;;;;;;;VIRTUAL;;;SA_007;;Somos complemento - módulo 2;;;;;
CLS_SA_007_0208;N;;;;;;;VIRTUAL;;;SA_007;;SIGA;;;;;
CLS_SA_003_0071;N;;;;;;;VIRTUAL;;;SA_003;;En los zapatos de Leo;;;;;
GRA_SA_002_0067;N;;;;;;;VIRTUAL;;;SA_002;;El Poder de tu Decisión - Tercera Temporada;;;;;
CLS_SA_001_0087;N;;;;;;;VIRTUAL;;;SA_001;;¿Cómo diligenciar mi plan de autodesarrollo en Success Factors?;;;;;
CLS_SA_002_0061;N;;;;;;;VIRTUAL;;;SA_002;;Infraestructura y Servicios Administrativos;;;;;
CLS_SA_003_0039;Y;;;;;;;VIRTUAL;;;SA_003;;Seguridad en operación de maquinaria amarilla - Externo;;;;;
STRUCTURALIA_1077;Y;;;;;;;VIRTUAL;;;SA_007;;Gestión del proyecto y construcción de infraestructuras en instalaciones de generación (2021);;;;;
CLS_SA_007_0178;Y;;;;;;;VIRTUAL;;;SA_007;;Caracterización de la Demanda en Colombia - Externo;;;;;
CLS_SA_005_0055;Y;;;;;;;VIRTUAL;;;SA_005;;Analítica de Datos e Inteligencia Artificial - Externo;;;;;
LINKEDINLEARNING_8850;Y;;;;;;;VIRTUAL;;;SA_005;;Aprende análisis de datos;;;;;
STRUCTURALIA_1228;Y;;;;;;;VIRTUAL;;;SA_005;;Lenguajes de programación: PYTHON Y R (Big Data);;;;;
STRUCTURALIA_1353;Y;;;;;;;VIRTUAL;;;SA_002;;Project Management. Gestión y planificación de proyectos;;;;;
CLS_SA_005_0061;Y;;;;;;;VIRTUAL;;;SA_005;;Entrenamiento en Power BI - Externo;;;;;
CLS_SA_007_0251;Y;;;;;;;VIRTUAL;;;SA_007;;Formación Herramienta NOVASEC - Externo;;;;;
CLS_SA_003_0073;Y;;;;;;;VIRTUAL;;;SA_003;;Primeros Auxilios para Conductores - Externo;;;;;
CLS_SA_003_0030;Y;;;;;;;VIRTUAL;;;SA_003;;Formación en prendas ignifugas;;;;;
SUM_SA_001_0002;Y;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Objetivos de desempeño;;;;;
SUM_SA_001_0003;Y;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Cierre desempeño líder;;;;;
SUM_SA_001_0004;Y;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Información personal;;;;;
SUM_SA_001_0008;Y;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Encabezado;;;;;
SUM_SA_001_0007;Y;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Mi equipo;;;;;
SUM_SA_001_0006;Y;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Organigrama Personas;;;;;
SUM_SA_001_0005;Y;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Organigrama Posiciones;;;;;
SUM_SA_001_0009;Y;;;;;;;VIRTUAL;;;SA_001;;SuccessFactors - Vacaciones;;;;;
CLS_SA_001_0032;Y;;;;;;;VIRTUAL;;;SA_001;;Conversaciones de aprendizajes;;;;;
CLS_SA_001_0056;Y;;;;;;;VIRTUAL;;;SA_001;;La gran idea;;;;;
CLS_SA_001_0055;Y;;;;;;;VIRTUAL;;;SA_001;;La Marca personal;;;;;
CLS_SA_005_0062;Y;;;;;;;VIRTUAL;;;SA_002;;Diplomado en ciberseguridad - Externo;;;;;
CLS_SA_007_0200;Y;;;;;;;VIRTUAL;;;SA_007;;Aspectos legales del negocio de internet - Externo;;;;;
CEM_SA_012_0018;Y;;;;;;;VIRTUAL;;;SA_012;;Abril - Open English - Externo;;;;;
CEM_SA_012_0019;Y;;;;;;;VIRTUAL;;;SA_012;;Mayo - Open English - Externo;;;;;
CEM_SA_012_0020;Y;;;;;;;VIRTUAL;;;SA_012;;Junio - Open English - External;;;;;
CLS_SA_007_0214;Y;;;;;;;VIRTUAL;;;SA_007;;Clientes y Topología de Red;;;;;
CLS_SA_007_0215;Y;;;;;;;VIRTUAL;;;SA_007;;Llamadas e Incidentes 1;;;;;
CLS_SA_007_0216;Y;;;;;;;VIRTUAL;;;SA_007;;Llamadas e Incidentes 2;;;;;
CLS_SA_007_0217;Y;;;;;;;VIRTUAL;;;SA_007;;Herramientas de Análisis DMS;;;;;
CLS_SA_007_0218;Y;;;;;;;VIRTUAL;;;SA_007;;FLISR;;;;;
CLS_SA_007_0219;Y;;;;;;;VIRTUAL;;;SA_007;;Herramientas de Análisis DMS 2;;;;;
CLS_SA_007_0220;Y;;;;;;;VIRTUAL;;;SA_007;;Herramientas de búsqueda;;;;;
CLS_SA_007_0084;Y;;;;;;;VIRTUAL;;;SA_007;;Curso ADMS Básico;;;;;
